#   x            P0(x)            P1(x)          P2(x)            P3(x)          P4(x)            P5(x)
#--------       --------        ---------       --------        ---------       --------        ---------
-0.554000	1.000000	-0.554000	-0.039626	0.405921	-0.363821	0.038065	
-0.552000	1.000000	-0.552000	-0.042944	0.407508	-0.361445	0.033125	
-0.550000	1.000000	-0.550000	-0.046250	0.409063	-0.359035	0.028195	
-0.548000	1.000000	-0.548000	-0.049544	0.410584	-0.356592	0.023275	
-0.546000	1.000000	-0.546000	-0.052826	0.412072	-0.354115	0.018367	
-0.544000	1.000000	-0.544000	-0.056096	0.413527	-0.351606	0.013471	
-0.542000	1.000000	-0.542000	-0.059354	0.414950	-0.349064	0.008587	
-0.540000	1.000000	-0.540000	-0.062600	0.416340	-0.346491	0.003718	
-0.538000	1.000000	-0.538000	-0.065834	0.417698	-0.343887	-0.001138	
-0.536000	1.000000	-0.536000	-0.069056	0.419023	-0.341252	-0.005979	
-0.534000	1.000000	-0.534000	-0.072266	0.420317	-0.338586	-0.010804	
-0.532000	1.000000	-0.532000	-0.075464	0.421578	-0.335891	-0.015613	
-0.530000	1.000000	-0.530000	-0.078650	0.422808	-0.333166	-0.020405	
-0.528000	1.000000	-0.528000	-0.081824	0.424005	-0.330413	-0.025180	
-0.526000	1.000000	-0.526000	-0.084986	0.425171	-0.327630	-0.029936	
-0.524000	1.000000	-0.524000	-0.088136	0.426305	-0.324820	-0.034674	
-0.522000	1.000000	-0.522000	-0.091274	0.427408	-0.321982	-0.039392	
-0.520000	1.000000	-0.520000	-0.094400	0.428480	-0.319117	-0.044091	
-0.518000	1.000000	-0.518000	-0.097514	0.429520	-0.316225	-0.048768	
-0.516000	1.000000	-0.516000	-0.100616	0.430530	-0.313306	-0.053425	
-0.514000	1.000000	-0.514000	-0.103706	0.431508	-0.310362	-0.058060	
-0.512000	1.000000	-0.512000	-0.106784	0.432456	-0.307392	-0.062672	
-0.510000	1.000000	-0.510000	-0.109850	0.433373	-0.304397	-0.067261	
-0.508000	1.000000	-0.508000	-0.112904	0.434259	-0.301378	-0.071827	
-0.506000	1.000000	-0.506000	-0.115946	0.435114	-0.298334	-0.076369	
-0.504000	1.000000	-0.504000	-0.118976	0.435940	-0.295267	-0.080886	
-0.502000	1.000000	-0.502000	-0.121994	0.436735	-0.292176	-0.085378	
-0.500000	1.000000	-0.500000	-0.125000	0.437500	-0.289062	-0.089844	
-0.498000	1.000000	-0.498000	-0.127994	0.438235	-0.285926	-0.094284	
-0.496000	1.000000	-0.496000	-0.130976	0.438940	-0.282768	-0.098697	
-0.494000	1.000000	-0.494000	-0.133946	0.439616	-0.279588	-0.103083	
-0.492000	1.000000	-0.492000	-0.136904	0.440261	-0.276387	-0.107441	
-0.490000	1.000000	-0.490000	-0.139850	0.440878	-0.273165	-0.111771	
-0.488000	1.000000	-0.488000	-0.142784	0.441464	-0.269923	-0.116072	
-0.486000	1.000000	-0.486000	-0.145706	0.442022	-0.266660	-0.120343	
-0.484000	1.000000	-0.484000	-0.148616	0.442550	-0.263378	-0.124585	
-0.482000	1.000000	-0.482000	-0.151514	0.443050	-0.260077	-0.128797	
-0.480000	1.000000	-0.480000	-0.154400	0.443520	-0.256757	-0.132978	
-0.478000	1.000000	-0.478000	-0.157274	0.443962	-0.253418	-0.137128	
-0.476000	1.000000	-0.476000	-0.160136	0.444375	-0.250062	-0.141247	
-0.474000	1.000000	-0.474000	-0.162986	0.444759	-0.246688	-0.145333	
-0.472000	1.000000	-0.472000	-0.165824	0.445115	-0.243297	-0.149387	
-0.470000	1.000000	-0.470000	-0.168650	0.445443	-0.239889	-0.153408	
-0.468000	1.000000	-0.468000	-0.171464	0.445742	-0.236465	-0.157396	
-0.466000	1.000000	-0.466000	-0.174266	0.446013	-0.233024	-0.161350	
-0.464000	1.000000	-0.464000	-0.177056	0.446257	-0.229568	-0.165270	
-0.462000	1.000000	-0.462000	-0.179834	0.446472	-0.226097	-0.169155	
-0.460000	1.000000	-0.460000	-0.182600	0.446660	-0.222611	-0.173006	
-0.458000	1.000000	-0.458000	-0.185354	0.446820	-0.219111	-0.176821	
-0.456000	1.000000	-0.456000	-0.188096	0.446953	-0.215596	-0.180601	
-0.454000	1.000000	-0.454000	-0.190826	0.447058	-0.212068	-0.184344	
-0.452000	1.000000	-0.452000	-0.193544	0.447136	-0.208527	-0.188052	
-0.450000	1.000000	-0.450000	-0.196250	0.447188	-0.204973	-0.191722	
-0.448000	1.000000	-0.448000	-0.198944	0.447212	-0.201406	-0.195356	
-0.446000	1.000000	-0.446000	-0.201626	0.447209	-0.197827	-0.198952	
-0.444000	1.000000	-0.444000	-0.204296	0.447179	-0.194236	-0.202510	
-0.442000	1.000000	-0.442000	-0.206954	0.447123	-0.190634	-0.206030	
-0.440000	1.000000	-0.440000	-0.209600	0.447040	-0.187021	-0.209512	
-0.438000	1.000000	-0.438000	-0.212234	0.446931	-0.183397	-0.212954	
-0.436000	1.000000	-0.436000	-0.214856	0.446795	-0.179763	-0.216358	
-0.434000	1.000000	-0.434000	-0.217466	0.446634	-0.176119	-0.219723	
-0.432000	1.000000	-0.432000	-0.220064	0.446446	-0.172465	-0.223048	
-0.430000	1.000000	-0.430000	-0.222650	0.446232	-0.168802	-0.226333	
-0.428000	1.000000	-0.428000	-0.225224	0.445993	-0.165131	-0.229578	
-0.426000	1.000000	-0.426000	-0.227786	0.445728	-0.161451	-0.232782	
-0.424000	1.000000	-0.424000	-0.230336	0.445437	-0.157763	-0.235946	
-0.422000	1.000000	-0.422000	-0.232874	0.445121	-0.154067	-0.239068	
-0.420000	1.000000	-0.420000	-0.235400	0.444780	-0.150363	-0.242149	
-0.418000	1.000000	-0.418000	-0.237914	0.444413	-0.146653	-0.245189	
-0.416000	1.000000	-0.416000	-0.240416	0.444022	-0.142936	-0.248187	
-0.414000	1.000000	-0.414000	-0.242906	0.443605	-0.139212	-0.251143	
-0.412000	1.000000	-0.412000	-0.245384	0.443164	-0.135483	-0.254057	
-0.410000	1.000000	-0.410000	-0.247850	0.442697	-0.131748	-0.256928	
-0.408000	1.000000	-0.408000	-0.250304	0.442207	-0.128008	-0.259757	
-0.406000	1.000000	-0.406000	-0.252746	0.441691	-0.124262	-0.262542	
-0.404000	1.000000	-0.404000	-0.255176	0.441152	-0.120512	-0.265285	
-0.402000	1.000000	-0.402000	-0.257594	0.440588	-0.116758	-0.267984	
-0.400000	1.000000	-0.400000	-0.260000	0.440000	-0.113000	-0.270640	
-0.398000	1.000000	-0.398000	-0.262394	0.439388	-0.109238	-0.273252	
-0.396000	1.000000	-0.396000	-0.264776	0.438752	-0.105473	-0.275820	
-0.394000	1.000000	-0.394000	-0.267146	0.438093	-0.101705	-0.278345	
-0.392000	1.000000	-0.392000	-0.269504	0.437409	-0.097935	-0.280825	
-0.390000	1.000000	-0.390000	-0.271850	0.436702	-0.094162	-0.283260	
-0.388000	1.000000	-0.388000	-0.274184	0.435972	-0.090387	-0.285651	
-0.386000	1.000000	-0.386000	-0.276506	0.435219	-0.086611	-0.287998	
-0.384000	1.000000	-0.384000	-0.278816	0.434442	-0.082833	-0.290299	
-0.382000	1.000000	-0.382000	-0.281114	0.433643	-0.079055	-0.292556	
-0.380000	1.000000	-0.380000	-0.283400	0.432820	-0.075275	-0.294768	
