#   X   	   Y   
#---------	---------
0.261304	1.580580
-0.396970	0.125032
0.123885	0.061486
0.115998	0.556563
-0.197253	0.060822
-0.189086	0.557551
-0.178844	1.019468
-0.166804	1.448999
-0.153219	1.848403
-0.138316	2.219781
-0.122301	2.565088
-0.105361	2.886143
-0.087662	3.184640
-0.069356	3.462154
-0.050577	3.720150
-0.835800	0.160714
0.148575	-0.007299
0.139109	0.492469
0.132616	0.957300
0.128772	1.389626
0.127282	1.791708
0.127876	2.165652
0.130311	2.513417
0.580471	0.241386
0.550654	0.721587
0.524730	1.168323
0.502335	1.583916
0.483138	1.970531
0.466833	2.330178
0.453143	2.664731
0.441809	2.975934
0.432598	3.265410
0.425295	3.534668
0.419704	3.785115
0.415644	4.018058
0.412952	4.234716
0.913425	0.355461
0.867531	0.826012
0.826285	1.263853
0.789290	1.671252
0.756181	2.050318
0.726624	2.403015
0.700308	2.731171
0.676948	3.036487
0.656283	3.320548
-0.731140	0.257827
-0.695294	0.743435
-0.658812	1.194871
-0.621897	1.614524
0.000000	0.003631
0.083726	0.120145
0.078141	0.611316
0.075290	1.068134
0.074866	1.492988
0.076588	1.888104
0.080199	2.255554
0.085467	2.597264
-0.606462	0.137565
-0.577451	0.630968
-0.547423	1.089688
-0.516604	1.516146
-0.485193	1.912599
-0.453370	2.281143
-0.421296	2.623730
-0.389112	2.942175
-0.356946	3.238169
-0.324908	3.513282
-0.293096	3.768976
-0.854054	0.123864
-0.812732	0.619464
-0.770998	1.080165
-0.729047	1.508408
-0.687053	1.906465
-0.645168	2.276448
0.564096	0.107831
0.534431	0.597462
0.508696	1.052968
0.486526	1.476717
0.467584	1.870914
0.451559	2.237612
0.438169	2.578721
0.427154	2.896020
0.645118	0.304185
0.612383	0.779667
0.583662	1.222028
0.558589	1.633568
0.536827	2.016425
0.518068	2.372591
0.502028	2.703920
0.488446	3.012135
0.477084	3.298843
0.723685	0.328287
-0.130328	0.148921
-0.125067	0.639148
-0.117618	1.095033
-0.108262	1.518969
-0.097254	1.913183
-0.084826	2.279746
-0.071186	2.620588
-0.056523	2.937503
-0.041010	3.232160
-0.024798	3.506114
-0.008028	3.760810
0.009177	3.997593
0.882152	0.281372
0.837451	0.757265
0.797365	1.200070
0.761497	1.612078
0.729482	1.995425
0.700985	2.352098
0.675697	2.683946
0.653331	2.992691
0.633628	3.279936
0.616347	3.547173
0.601265	3.795789
0.588181	4.027077
0.576907	4.242241
0.567273	4.442399
0.559121	4.628595
0.552308	4.801798
0.546702	4.962910
0.542181	5.112773
0.538636	5.252168
0.535965	5.381823
0.534076	5.502416
0.532884	5.614576
0.532313	5.718892
0.532292	5.815908
0.532757	5.906133
0.533650	5.990040
0.534917	6.068069
0.536512	6.140629
0.538389	6.208103
0.540510	6.270843
0.542839	6.329182
0.545343	6.383425
0.547993	6.433858
0.550763	6.480748
0.553628	6.524342
0.556569	6.564870
0.559564	6.602546
0.562599	6.637570
-1.397823	0.375519
-1.328054	0.856221
-1.259371	1.302926
-1.191887	1.718018
-1.125703	2.103716
-1.060899	2.462085
-0.997544	2.795043
-0.935691	3.104378
-0.875385	3.391750
-0.816657	3.658704
-0.759531	3.906678
-0.704021	4.137009
-0.650135	4.350938
-0.597873	4.549623
-0.547231	4.734139
-0.498199	4.905485
-1.088534	0.136508
-1.035425	0.632395
-0.982492	1.093304
-0.929900	1.521685
0.424533	0.032083
0.401467	0.527715
0.382032	0.988767
0.000000	-0.152808
0.052438	0.113888
-0.110942	0.032946
-0.107230	0.531194
-0.101213	0.994547
-0.093179	1.425435
-0.083393	1.826120
0.451560	0.179702
0.427880	0.664865
0.407811	1.116185
0.391001	1.536013
0.377131	1.926537
0.365907	2.289794
0.357061	2.627679
0.350346	2.941956
0.345539	3.234267
0.342433	3.506141
0.340842	3.758999
0.340595	3.994165
-0.876912	0.234262
-0.167544	-0.110935
-0.161722	0.397668
-0.153647	0.870640
-0.143612	1.310463
-0.131879	1.719449
-0.118688	2.099747
-0.104255	2.453358
-0.088775	2.782144
-0.072426	3.087838
-0.055365	3.372051
-0.037737	3.636285
-0.019668	3.881933
-0.001275	4.110296
0.017340	4.322582
0.000000	0.680645
0.001403	1.133000
0.004998	1.553683
0.010517	1.944900
0.017715	2.308705
0.026373	2.647007
0.036289	2.961585
0.047283	3.254092
0.059189	3.526069
0.071860	3.778949
-0.843275	0.182656
0.153262	-0.007618
0.143561	0.492149
0.136844	0.956981
0.132786	1.389308
0.131094	1.791393
0.131496	2.165340
0.133748	2.513108
0.137626	2.836522
0.142927	3.137277
0.149467	3.416953
0.157079	3.677019
0.165610	3.918843
0.860144	0.303251
0.816653	0.777723
0.777709	1.219199
0.742920	1.629967
0.711924	2.012154
0.684388	2.367744
0.660007	2.698580
0.638500	3.006379
0.619607	3.292740
0.603090	3.559150
0.588731	3.806994
0.820850	0.366477
0.779640	0.836719
0.742841	1.274251
0.710070	1.681339
0.680974	2.060095
0.655225	2.412483
0.632526	2.740333
0.612602	3.045347
0.595198	3.329110
0.580084	3.593096
0.567045	3.838679
0.555886	4.067136
-0.883971	0.271627
-0.840415	0.757033
-0.796609	1.208243
-0.752737	1.627649
-0.708962	2.017477
-0.665426	2.379799
-0.622256	2.716540
-0.579561	3.029493
-0.537435	3.320327
-0.495962	3.590591
-0.455211	3.841729
-0.415242	4.075084
-0.919550	0.116565
0.143095	-0.022465
0.133828	0.478392
0.127528	0.944235
0.123873	1.377501
-0.361165	0.094920
-0.344632	0.590081
-0.326450	1.050499
0.306158	0.109788
0.289399	0.600572
0.275932	1.057085
0.265421	1.481709
0.257558	1.876663
0.252063	2.244008
0.248680	2.585668
0.247175	2.903427
0.247333	3.198952
0.712897	0.287531
0.676690	0.763840
0.644675	1.206987
0.616476	1.619275
0.591748	2.002843
0.570175	2.359686
0.551465	2.691657
0.535350	3.000483
0.000000	0.350121
-0.000249	0.825612
0.001891	1.267821
0.006136	1.679064
0.012224	2.061499
0.019921	2.417133
0.029010	2.747834
0.039299	3.055340
-0.699693	0.148501
-0.665965	0.641605
-0.631459	1.100022
-0.596386	1.526178
0.412091	0.085625
0.389915	0.577571
0.371307	1.035192
0.355917	1.460872
0.343426	1.856831
-0.449346	0.149221
-0.428133	0.641023
-0.405521	1.098292
-0.381754	1.523439
-0.357049	1.918707
-0.331603	2.286183
-0.305592	2.627808
0.620785	0.176218
0.588627	0.660778
0.000000	-0.234805
-0.003174	0.281631
-0.003607	0.761933
-0.001617	1.208615
0.002507	1.624020
-0.414716	0.085362
-0.395554	0.581460
-0.374869	1.042736
-0.352912	1.471619
-0.329908	1.870370
-0.306061	2.241093
-0.281552	2.585747
-0.256546	2.906153
-0.231188	3.204005
-0.205608	3.480880
0.787400	0.226338
0.747162	0.706557
0.711337	1.153362
0.679537	1.569070
0.651405	1.955838
0.626614	2.315672
0.604862	2.650442
0.585871	2.961887
0.569387	3.251625
0.555176	3.521165
0.000000	0.480291
0.000401	0.946671
0.003115	1.380402
0.007861	1.783758
0.014387	2.158856
0.022462	2.507664
0.031877	2.832015
0.648128	0.238381
0.000000	-0.340405
-0.003702	0.183424
-0.004600	0.670602
-0.224281	0.046088
-0.214837	0.543983
-0.203375	1.006979
-0.190172	1.437507
-0.175475	1.837832
-0.463708	0.065437
-0.442196	0.563175
-0.218112	-0.028224
-0.209347	0.474842
-0.192296	0.005498
-0.097830	-0.010547
-0.094991	0.490680
-0.089788	0.956807
0.277953	0.143906
0.000000	-0.364023
-0.003820	0.161458
-0.004822	0.650175
-0.003330	1.104687
0.000360	1.527376
0.000000	-0.018156
-0.002091	0.483115
-0.001571	0.949307
0.001254	1.382864
0.359523	0.175515
0.340424	0.661432
0.324710	1.113429
0.312042	1.533866
0.302109	1.924935
0.294628	2.288679
0.289340	2.626998
0.286008	2.941662
0.284416	3.234315
0.718486	0.294879
0.682036	0.770645
0.649788	1.213290
0.621365	1.625111
0.596422	2.008246
0.574642	2.364687
0.555734	2.696285
0.539428	3.004767
0.525481	3.291736
0.513665	3.558687
0.503776	3.807011
0.495622	4.038001
0.870775	0.360820
0.827041	0.831208
0.787845	1.268889
0.752797	1.676127
0.721538	2.055034
0.693736	2.407574
0.669087	2.735575
0.603352	0.336477
0.572866	0.809907
0.546273	1.250349
0.311219	0.257418
0.122035	0.180092
0.000000	-0.354977
-0.003775	0.169871
-0.004737	0.657999
-0.003210	1.111963
0.305521	0.163965
0.289065	0.650960
0.275866	1.103947
-0.301134	0.108297
-0.287536	0.602221
-0.272148	1.061504
-0.255233	1.488559
-0.237029	1.885636
-0.217749	2.254827
-0.197587	2.598078
-0.176718	2.917200
-0.155296	3.213880
-0.133462	3.489685
-0.111340	3.746074
-0.089043	3.984406
-0.066669	4.205942
-0.044305	4.411860
-0.022031	4.603251
0.000087	4.781134
-1.046224	0.211259
0.167101	-0.038945
0.156551	0.462945
-0.177110	0.063566
-0.169936	0.560002
-0.160640	1.021651
-0.149499	1.450939
-0.136770	1.850121
-0.122681	2.221296
0.532166	0.189223
0.504504	0.673317
-0.207006	0.127653
-0.122776	-0.008015
-0.118677	0.493160
-0.112277	0.959232
-0.103867	1.392647
-0.093711	1.795681
-0.082047	2.170452
-0.526962	0.093691
-0.502146	0.589767
-0.476089	1.050994
-0.449030	1.479805
-0.421179	1.878464
-0.392728	2.249077
-0.363846	2.593605
-0.334686	2.913872
-0.305382	3.211575
-0.276055	3.488291
0.791700	0.215363
0.751192	0.696329
-0.202974	0.168044
-0.193985	0.657296
-0.182999	1.112255
-0.170288	1.535312
-0.156097	1.928692
-0.140649	2.294464
-0.124144	2.634555
-0.106764	2.950756
-0.088672	3.244737
-0.742051	0.135602
-0.706270	0.629820
-0.669808	1.089264
-0.632871	1.516365
-0.595646	1.913383
-0.558297	2.282425
0.561817	0.121970
0.532336	0.610623
0.506772	1.065217
0.484760	1.488118
0.465962	1.881526
0.450072	2.247490
0.436806	2.587915
0.425905	2.904577
-0.656009	0.204328
0.150106	0.023212
0.140717	0.520836
0.134285	0.983674
0.130489	1.414146
0.129035	1.814503
0.129656	2.186843
0.132108	2.533115
0.136168	2.855137
0.648581	0.255992
0.615432	0.734830
0.586334	1.180315
0.560919	1.594761
0.379515	0.273537
0.359907	0.752492
0.343674	1.198018
0.330481	1.612439
0.320019	1.997916
0.312008	2.356461
0.306190	2.689949
0.302330	3.000122
0.300214	3.288601
0.299646	3.556898
0.300448	3.806417
0.302458	4.038466
0.305527	4.254261
0.309522	4.454935
0.314321	4.641542
0.000000	0.760385
0.001802	1.207158
0.005748	1.622648
-0.414329	0.085826
-0.395183	0.581889
-0.374514	1.043133
-0.352573	1.471986
0.391500	0.122468
0.370538	0.611938
0.353070	1.067249
0.338753	1.490776
-0.376299	0.133832
-0.358815	0.626345
-0.339742	1.084295
-0.319334	1.510093
-0.297817	1.905983
-0.275396	2.274053
-0.252256	2.616247
-0.228562	2.934371
-0.204462	3.230107
0.737200	0.216490
0.699422	0.697650
0.194553	0.259814
0.184125	0.740654
0.223766	0.179086
0.211473	0.665431
0.202226	1.117794
0.195704	1.538537
0.382879	0.212854
0.362800	0.696040
0.346140	1.145503
0.298255	0.221202
0.282448	0.704227
0.269847	1.153519
0.260122	1.571423
0.252973	1.960123
0.248125	2.321650
-0.545646	0.152566
-0.519600	0.644615
-0.492397	1.102090
-0.464267	1.527405
-0.435417	1.922808
-0.406032	2.290389
-0.376278	2.632092
-0.346304	2.949727
-0.316240	3.244977
-0.286203	3.519410
-0.256296	3.774482
-0.226609	4.011550
-0.197221	4.231875
-0.168200	4.436630
-0.139607	4.626906
-1.020268	0.182739
-0.970340	0.675049
-0.920448	1.132647
-0.348745	-0.081966
-0.333718	0.425516
-0.316904	0.897398
-0.298572	1.336165
-0.278963	1.744126
-0.258294	2.123432
0.000000	0.130858
-0.001346	0.621698
-0.000170	1.078186
0.003229	1.502714
0.008582	1.897508
0.015640	2.264639
0.535302	0.213088
0.507603	0.695495
-0.211333	0.129036
-0.202121	0.621060
-0.190910	1.078597
-0.177971	1.504050
-0.163552	1.899656
-0.147877	2.267498
-0.131145	2.609512
-0.113540	2.927502
-0.095226	3.223145
-0.076349	3.498001
-0.057041	3.753522
-0.037422	3.991061
-0.017595	4.211874
0.002344	4.417131
0.022312	4.607920
0.042236	4.785254
0.062051	4.950075
0.081699	5.103259
0.101130	5.245623
0.120302	5.377924
0.139176	5.500867
1.177606	0.362303
1.118538	0.831054
1.064766	1.267287
1.015864	1.673253
0.000000	0.018313
-0.001908	0.517031
-0.001228	0.980849
0.001738	1.412195
0.006712	1.813333
0.013443	2.186366
0.021703	2.533253
0.031284	2.855817
0.041999	3.155753
0.053677	3.434641
0.066167	3.693948
0.079328	3.935040
0.093037	4.159191
-0.918582	0.201254
-0.873647	0.691759
-0.828505	1.147704
0.345681	0.033347
0.326564	0.529285
0.310882	0.990602
0.298291	1.419705
-0.363501	0.124515
-0.346703	0.617616
-0.328280	1.076117
-0.308485	1.502430
-0.287549	1.898802
-0.265678	2.267324
-0.552763	0.068185
-0.526784	0.566175
-0.499614	1.029177
-0.471488	1.459633
-0.442615	1.859816
-0.413185	2.231842
-0.383367	2.577679
-0.353310	2.899158
-0.323149	3.197984
-0.293001	3.475741
-0.262973	3.733904
-0.233155	3.973845
-0.892929	0.141649
-0.149582	-0.117203
-0.144689	0.391749
-0.173414	0.012520
-0.166681	0.512510
-0.157784	0.977468
-0.147008	1.409834
-0.134608	1.811881
-0.120818	2.185722
-0.105849	2.533326
-0.089890	2.856522
-0.073113	3.157015
-0.055672	3.436390
0.772505	0.248548
0.733122	0.727287
0.698103	1.172711
0.667061	1.587131
0.373744	0.290215
0.126093	0.191408
0.118746	0.677379
0.114195	1.129368
0.112132	1.549742
0.112274	1.940699
-0.474210	0.115592
-0.451922	0.609871
-0.428276	1.069440
-0.403515	1.496721
-0.377856	1.893968
-0.351493	2.263279
-0.324602	2.606607
-0.297339	2.925768
-0.269843	3.222451
-0.242239	3.498228
-0.214636	3.754564
-0.187131	3.992817
-0.159811	4.214256
-0.132749	4.420057
-0.106011	4.611317
-0.079654	4.789055
-0.053726	4.954219
1.075993	0.309573
1.021741	0.782523
0.972567	1.222637
0.928051	1.632190
0.887810	2.013296
0.851486	2.367927
0.818751	2.697914
0.789303	3.004966
0.762863	3.290672
0.739173	3.556511
0.717997	3.803859
0.699116	4.033999
0.682331	4.248124
0.667455	4.447343
0.654319	4.632692
0.000000	0.758173
-0.241635	0.050327
-0.231301	0.548012
-0.218996	1.010808
-0.204992	1.441146
0.000000	-0.039713
-0.002199	0.463067
-0.182690	0.038171
-0.175365	0.536412
-0.165915	0.999740
-0.154620	1.430588
-0.381529	0.052484
-0.364190	0.550718
-0.345227	1.013989
-0.324896	1.444736
-0.303428	1.845229
-0.281030	2.217580
-0.257891	2.563754
-0.234177	2.885581
-0.210041	3.184761
-0.734304	0.113784
-0.699020	0.609491
0.232859	0.032536
0.219379	0.529095
0.180044	0.176264
0.169923	0.663026
0.162742	1.115764
0.158184	1.536847
-0.391833	0.106783
-0.373707	0.601268
-0.354016	1.061047
-0.314600	0.005799
-0.300841	0.506966
-0.285264	0.972983
-0.268136	1.406300
0.374986	0.133350
0.354903	0.622141
0.338269	1.076816
0.324739	1.499748
0.314001	1.893142
0.305767	2.259052
0.299774	2.599389
0.295782	2.915933
0.293572	3.210339
0.292946	3.484148
0.293719	3.738792
0.295727	3.975608
0.298819	4.195837
0.302857	4.400634
0.307717	4.591076
0.313287	4.768162
0.319463	4.932824
1.056786	0.368427
1.003789	0.837353
0.955786	1.273720
0.299512	0.323875
0.284156	0.799706
0.271947	1.242306
0.262561	1.653985
0.255703	2.036893
0.480150	0.242388
0.455355	0.723020
0.434202	1.170132
0.416343	1.586052
0.401456	1.972946
0.389248	2.332833
0.379450	2.667588
0.371815	2.978960
0.663919	0.298649
0.630217	0.774424
0.212676	0.251812
0.201301	0.733121
0.192902	1.180796
0.311443	0.198096
0.110162	0.177755
0.103542	0.664761
0.099689	1.117710
0.098293	1.538972
0.099073	1.930752
0.465188	0.213082
0.440994	0.695840
0.204528	0.218393
0.193394	0.702082
0.185235	1.151970
0.179733	1.570406
0.176598	1.959579
0.175566	2.321525
0.176395	2.658141
0.178866	2.971189
-0.677977	0.167466
-0.645241	0.659133
-0.611683	1.116220
-0.577518	1.541143
-0.542937	1.936151
-0.508109	2.303335
-0.473187	2.644642
0.630856	0.150076
0.087781	0.226940
0.082527	0.710615
0.221822	0.161629
0.209539	0.649206
0.200308	1.102714
0.193806	1.524522
0.189739	1.916837
0.187836	2.281709
0.187853	2.621050
0.189565	2.936638
0.192770	3.230125
0.197282	3.503053
0.202933	3.756853
0.209571	3.992858
0.217057	4.212310
0.225265	4.416363
0.957262	0.332697
0.909062	0.804622
0.865632	1.243753
0.826570	1.652362
0.791503	2.032564
0.760091	2.386327
0.732018	2.715484
0.706994	3.021740
0.684753	3.306683
-0.727370	0.261828
0.164460	0.014094
0.154308	0.512285
0.147154	0.975654
0.142674	1.406622
0.140574	1.807445
0.140582	2.180221
0.142454	2.526903
0.145966	2.849307
0.150914	3.149126
0.157114	3.427932
0.164398	3.687192
0.172614	3.928266
0.181625	4.152425
0.906220	0.315157
0.860485	0.788565
0.819403	1.229063
0.782578	1.638931
0.749644	2.020293
0.720263	2.375125
0.529214	0.330247
0.502405	0.804484
0.479307	1.245658
0.459570	1.656065
-0.405128	0.159774
-0.386073	0.650615
-0.233636	-0.015747
-0.224033	0.486523
0.189266	0.103616
0.178321	0.595416
0.170382	1.052846
-0.294606	0.089375
-0.281429	0.584592
-0.216768	-0.001645
-0.207938	0.499554
-0.197189	0.006712
-0.189296	0.507228
-0.179295	0.972669
-0.167467	1.405478
-0.154066	1.807932
-0.139323	2.182147
-0.123446	2.530094
-0.106623	2.853604
-0.089024	3.154385
-0.070801	3.434023
0.000000	0.458506
0.000293	0.926410
-0.275272	0.057103
-0.263223	0.554482
-0.249289	1.016985
-0.233740	1.447042
-0.216818	1.846918
-0.198742	2.218718
-0.179711	2.564401
-0.159904	2.885792
-0.139480	3.184586
-0.118583	3.462362
-0.097342	3.720590
-0.075872	3.960635
-0.054275	4.183770
-0.032642	4.391178
-0.011054	4.583958
0.010418	4.763137
0.031713	4.929665
0.052776	5.084430
1.097775	0.331821
1.042545	0.803105
0.992434	1.241675
0.947020	1.649795
0.905918	2.029575
0.868770	2.382975
0.835247	2.711823
0.805043	3.017819
-0.665387	0.269520
-0.167192	-0.075681
-0.080716	-0.009778
-0.090869	0.006694
-0.088292	0.506680
-0.083344	0.971654
-0.076319	1.404055
-0.067483	1.806153
0.000000	0.051538
0.093308	0.122062
0.087253	0.613051
0.083955	1.069701
0.083106	1.494402
0.084423	1.889378
0.087648	2.256700
0.092549	2.598293
0.598957	0.238740
0.568202	0.719033
0.541387	1.165860
0.518147	1.581543
0.000000	-0.004614
-0.089077	0.019815
-0.086524	0.518874
0.190236	0.126911
0.179358	0.617076
0.171476	1.072984
0.166267	1.497018
0.163439	1.891395
0.162724	2.258180
0.163879	2.599294
0.166681	2.916524
0.170930	3.211534
0.176441	3.485872
0.183048	3.740979
0.190601	3.978195
0.198962	4.198768
0.208007	4.403860
0.217626	4.594550
0.227718	4.771843
0.238191	4.936675
0.248965	5.089917
0.000000	0.872479
0.000000	-0.181880
-0.002909	0.330851
-0.003110	0.807706
-0.000916	1.251182
0.003386	1.663604
0.009535	2.047135
0.017294	2.403788
0.026448	2.735436
0.036803	3.043824
0.048182	3.330572
0.060425	3.597191
0.073390	3.845085
0.086946	4.075563
0.894635	0.296934
0.849388	0.771675
0.808777	1.213411
0.772405	1.624428
0.739907	2.006856
0.710946	2.362677
0.685212	2.693735
0.662420	3.001747
0.642308	3.288313
0.624634	3.554919
0.609177	3.802952
0.595733	4.033699
0.584114	4.248362
0.574151	4.448056
0.565683	4.633821
0.558568	4.806625
0.552673	4.967369
0.547876	5.116890
0.544067	5.255968
0.541143	5.385330
0.539013	5.505651
-1.172265	0.326468
-1.114019	0.809477
-1.056271	1.258383
-0.999165	1.675578
-0.942829	2.063283
-0.887371	2.423568
-0.832885	2.758355
-0.779449	3.069434
-0.727129	3.358471
-0.675980	3.627014
-0.626046	3.876503
-0.577362	4.108278
-0.529952	4.323585
-0.483837	4.523584
-0.439027	4.709352
-0.395529	4.881893
-0.353343	5.042138
-0.312465	5.190955
1.133690	0.277644
1.076393	0.752540
1.024336	1.194481
0.977092	1.605745
0.934266	1.988458
0.895495	2.344594
0.516099	0.357063
0.490079	0.829488
0.467723	1.268974
0.448682	1.677807
0.400614	0.258901
0.379878	0.738775
0.362578	1.185162
-0.314342	0.125419
-0.299998	0.618211
0.000000	-0.245447
-0.003227	0.271734
-0.003707	0.752729
-0.001758	1.200056
0.002330	1.616061
0.008294	2.002925
0.015894	2.362679
0.024912	2.697212
-0.628570	0.131874
-0.598483	0.625786
-0.567430	1.084973
-0.535633	1.511863
-0.503292	1.908710
-0.470584	2.277617
-0.437667	2.620537
-0.629426	0.054795
-0.599680	0.554106
-0.568926	1.018317
0.000000	-0.145421
-0.002727	0.364759
-0.002767	0.839239
-0.000432	1.280506
0.003992	1.690873
0.010247	2.072492
0.497089	0.204539
0.471257	0.687736
0.449133	1.137238
0.430362	1.555386
0.414621	1.944357
0.401612	2.306179
0.391062	2.642738
0.382723	2.955791
0.376365	3.246972
0.717340	0.310097
0.116326	0.247178
-0.135364	0.048499
-0.130354	0.545781
-0.123107	1.008228
-0.113910	1.438268
-0.103024	1.838159
-0.090682	2.210003
-0.077098	2.555756
-0.062464	2.877238
-0.667634	0.125095
-0.635627	0.619677
-0.602747	1.079478
-0.569212	1.506928
-0.411308	-0.010797
-0.392797	0.492015
-0.372697	0.959538
-0.351264	1.394234
0.375897	0.119567
0.355700	0.609318
0.338962	1.064887
0.325338	1.488650
0.314515	1.882818
-0.455556	0.145635
-0.434050	0.637718
-0.411159	1.095248
-0.387124	1.520637
-0.362165	1.916128
-0.336476	2.283810
-0.310233	2.625625
-0.283593	2.943383
-0.256697	3.238764
-0.229668	3.513334
-0.202618	3.768549
-0.175644	4.005764
-0.148833	4.226238
-0.122261	4.431146
-0.980508	0.177684
0.157757	-0.029774
0.147720	0.471521
0.140692	0.937776
0.136346	1.371429
0.134386	1.774747
0.432574	0.212492
0.410008	0.695454
0.390985	1.144723
0.375159	1.562637
0.362214	1.951377
0.351860	2.312969
0.343832	2.649302
0.337887	2.962132
0.333803	3.253093
0.331379	3.523708
0.330428	3.775391
0.330784	4.009462
-0.880315	0.233304
-0.167472	-0.111518
-0.161656	0.397125
-0.153587	0.870135
-0.143557	1.309993
-0.131830	1.719012
-0.118643	2.099340
-0.104214	2.452979
-0.088739	2.781792
-0.072393	3.087510
-0.055335	3.371746
-0.037710	3.636001
-0.019644	3.881669
-0.001254	4.110051
0.017359	4.322353
0.036103	4.519702
0.054896	4.703142
0.073667	4.873648
0.092352	5.032124
0.110895	5.179414
0.129247	5.316300
0.147366	5.443513
0.165216	5.561730
0.182764	5.671583
0.199983	5.773658
0.216852	5.868502
0.233352	5.956623
0.249468	6.038493
0.265187	6.114551
1.295303	0.407012
1.230573	0.872045
0.208186	0.351773
-0.153068	0.067381
-0.147078	0.563429
-0.138907	1.024725
-0.128838	1.453689
-0.117128	1.852575
-0.104008	2.223480
-0.089690	2.568356
-0.074364	2.889020
-0.058201	3.187160
-0.041355	3.464350
-0.023966	3.722052
-0.006157	3.961629
0.011959	4.184345
0.030283	4.391381
0.048726	4.583833
0.067208	4.762721
0.085662	4.928995
0.104024	5.083537
0.122240	5.227169
-1.131155	0.248645
-1.075354	0.736896
-1.019902	1.190690
-0.964954	1.612441
-0.910644	2.004395
-0.857090	2.368641
-0.804392	2.707121
-0.752637	3.021645
-0.701897	3.313893
-0.652232	3.585430
-0.603694	3.837711
-0.556320	4.072089
-0.510144	4.289825
-0.465188	4.492088
-0.421468	4.679968
-0.378995	4.854477
-0.337772	5.016559
-0.297801	5.167089
-0.259076	5.306881
-0.221587	5.436695
-0.185324	5.557234
-0.150272	5.669155
-0.116413	5.773065
-0.083727	5.869533
-0.052193	5.959084
-0.021788	6.042209
0.007513	6.119363
0.035734	6.190970
0.062902	6.257424
0.089044	6.319090
0.114187	6.376308
1.353694	0.393322
1.285976	0.859021
1.223972	1.292460
1.167236	1.695868
-0.388320	0.274592
-0.369531	0.757313
-0.254396	-0.008833
0.091409	0.078943
0.085234	0.572960
0.081837	1.032427
0.080907	1.459748
0.082160	1.857161
0.085338	2.226749
0.090205	2.570450
0.096547	2.890067
0.104170	3.187280
0.112898	3.463649
0.122571	3.720629
0.133046	3.959572
0.144191	4.181737
0.155891	4.388295
0.168037	4.580335
0.180537	4.758871
0.193305	4.924847
0.000000	0.831212
-0.256242	0.053248
-0.245164	0.550802
-0.232152	1.013472
0.000000	-0.146632
-0.002733	0.363632
-0.002778	0.838192
0.000000	-0.190452
-0.002952	0.322880
-0.003190	0.800293
-0.001029	1.244288
0.003244	1.657193
0.009367	2.041173
0.017105	2.398244
0.026241	2.730282
0.628007	0.233410
0.595773	0.713931
0.567554	1.160977
0.542982	1.576871
0.521717	1.963775
0.503450	2.323702
0.487896	2.658526
0.474794	2.969989
0.463904	3.259716
0.455007	3.529217
0.447903	3.779896
0.442407	4.013064
0.438352	4.229938
0.435584	4.431650
0.433963	4.619257
0.433362	4.793739
0.433662	4.956010
0.434759	5.106921
0.436556	5.247263
0.438964	5.377772
0.441905	5.499133
0.445305	5.611984
-1.196811	0.315728
-1.137392	0.799611
-1.078524	1.249325
0.376006	-0.002591
0.355193	0.495710
0.337912	0.959235
0.323812	1.390399
0.312574	1.791452
0.303902	2.164487
0.297530	2.511454
0.293210	2.834164
0.290721	3.134307
0.289856	3.413452
0.290431	3.673061
-0.814447	0.213391
-0.774658	0.702526
-0.734412	1.157223
0.000000	-0.110694
-0.002553	0.397054
-0.002441	0.869273
0.000028	1.308436
0.004569	1.716846
0.010924	2.096644
0.018861	2.449824
0.028167	2.778242
0.038650	3.083624
0.698179	0.249529
0.662518	0.728571
-0.212526	0.155146
-0.203124	0.645348
-0.226179	0.013314
-0.216803	0.513513
-0.205396	0.978651
-0.192233	1.411172
-0.177565	1.813352
-0.161620	2.187305
-0.144603	2.535002
0.000000	0.233750
-0.000831	0.717388
-0.233507	0.048563
-0.223589	0.546331
-0.211677	1.009205
-0.198048	1.439619
-0.182947	1.839836
-0.166601	2.211963
-0.149211	2.557958
-0.130960	2.879647
-0.112014	3.178727
-0.092520	3.456776
-0.072610	3.715264
-0.052403	3.955559
-0.032005	4.178932
-0.011510	4.386566
0.008998	4.579564
0.029446	4.758950
0.049768	4.925676
0.000000	0.831419
0.002157	1.273220
0.337558	0.171274
-0.112440	0.080860
-0.108414	0.575762
-0.102114	1.036001
-0.093829	1.463991
-0.083817	1.861981
-0.072317	2.232062
-0.059540	2.576179
-0.045683	2.896144
-0.030918	3.193642
-0.015404	3.470242
0.777665	0.256345
0.738063	0.734513
0.702832	1.179406
0.671588	1.593334
0.643975	1.978443
0.619669	2.336732
0.598369	2.670062
0.579801	2.980166
0.563711	3.268655
0.549869	3.537031
0.538061	3.786689
0.528091	4.018931
0.519781	4.234965
0.512967	4.435919
0.507498	4.622840
0.503238	4.796703
0.500059	4.958418
0.497848	5.108828
0.496500	5.248721
0.495919	5.378828
0.496017	5.499831
0.496715	5.612362
0.497941	5.717013
0.499629	5.814333
-1.235380	0.332514
-1.173948	0.815415
-1.113174	1.264206
-1.053194	1.681277
-0.994128	2.068854
-0.936077	2.429005
0.606244	0.067388
0.574269	0.559639
-0.181828	0.134269
-0.174066	0.625779
-0.164234	1.082845
-0.152608	1.507867
0.000000	-0.023033
-0.002115	0.478579
-0.001617	0.945089
0.001190	1.378941
0.006025	1.782409
0.012636	2.157610
